Marke Beschreibung;Artikelkategorie Beschreibung;Artikeltyp Beschreibung;Artikelnr.;Kred.- Artikelnr.;Farbsaison2;Beschreibung;Kreditorfarbcode;Kreditor Farbtext;Grösse;Lagerort Code;Filialendbestand;NOS Griffeinheit;Mindestbestellmenge;Aktueller Sollbestand;Datum erster Wareneingang;Letztes WE Datum;VK-Preis aktuell;September 2023;Absatz 1 Jahr;Absatz Schnitt Monat;Reichweite in Monaten;August 2023;Juli 2023;Juni 2023;Mai 2023;April 2023;März 2023;Februar 2023;Januar 2023;Dezember 2022;November 2022;Oktober 2022;September 2022
Acqua di Parma;Duft Damen;Düfte;ARTI10308410;ADP022067;9999;Holiday 2021 C. Essenza Discovery Gift Set;FARBLOS;FARBLOS;SET;101;0;1;0;0;06.10.21;01.02.22;82.5;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308411;ADP047054;9999;Holiday 2021 Magnolia N. Discovery Gift Set;FARBLOS;FARBLOS;SET;101;0;1;0;0;06.10.21;01.02.22;104.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308412;ADP049046;9999;Holiday 2021 Rosa Discovery Gift Set;FARBLOS;FARBLOS;SET;101;0;1;0;0;06.10.21;01.02.22;104.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308413;ADP057351;9999;Holiday 2021 Arancia Gift Set;FARBLOS;FARBLOS;SET;101;0;1;0;0;30.09.21;01.02.22;52.5;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308414;ADP057352;9999;Holiday 2021 Fico Gift Set;FARBLOS;FARBLOS;SET;101;0;1;0;0;30.09.21;10.02.22;52.5;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308415;ADP057353;9999;Holiday 2021 Mirto Gift Set;FARBLOS;FARBLOS;SET;101;0;1;0;0;30.09.21;01.02.22;52.5;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308416;ADP062021;9999;Holiday 2021 Notte Di Stelle Candle;FARBLOS;FARBLOS;200;101;0;1;0;0;30.09.21;01.02.22;41.45;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308417;ADP030172;9999;Holiday 2021 Notte Di Stelle Candle;FARBLOS;FARBLOS;500;101;0;1;0;0;30.09.21;01.02.22;104.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308418;ADP062239;9999;Holiday 2021 Notte Di Stelle Diffuser;FARBLOS;FARBLOS;180;101;0;1;0;0;30.09.21;01.02.22;52.5;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308420;ADP030174;9999;Holiday 2021 Notte Stelle Diffuser;FARBLOS;FARBLOS;500;101;0;1;0;0;06.10.21;01.02.22;104.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308421;ADP052044;9999;Holiday 2021 Barbiere The Daily Ritual;FARBLOS;FARBLOS;SET;101;0;1;0;0;06.10.21;01.02.22;59.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308422;ADP049911;9999;Holiday 2021 Magnolia The Beauty Ritual;FARBLOS;FARBLOS;SET;101;0;1;0;0;30.09.21;01.02.22;44.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10308423;ADP025738;9999;Holiday 2021 Advent Calendar;FARBLOS;FARBLOS;SET;101;0;1;0;0;30.09.21;06.10.21;279.95;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10313248;ADP025076;9999;DISCOVERY SET COLONIA;FARBLOS;FARBLOS;SET;101;3;0;0;2;03.05.22;09.09.22;99.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10313250;ADP057293;9999;DISCOVERY SET BLU MEDITERRANEO;FARBLOS;FARBLOS;SET;101;3;0;0;3;03.05.22;05.12.22;72.9;0;8;0.666666667;4.5;0;0;4;0;1;0;0;0;0;1;2;0
Acqua di Parma;Duft Damen;Düfte;ARTI10313268;ADP081301;9999;DISCOVERY SET SIGNATURES BLACK;FARBLOS;FARBLOS;SET;101;8;0;0;2;03.05.22;05.12.22;168;0;3;0.25;32;0;0;0;0;0;0;0;0;1;0;1;1
Acqua di Parma;Duft Damen;Düfte;ARTI10313278;ADP081300;9999;DISCOVERY SET SIGNATURES TRASP;FARBLOS;FARBLOS;SET;101;8;0;0;2;03.05.22;05.12.22;168;0;1;0.083333333;96;0;0;0;0;0;0;0;0;0;0;0;1
Acqua di Parma;Duft Damen;Düfte;ARTI10313296;ADP047900;9999;DISCOVERY SET LE NOBILI;FARBLOS;FARBLOS;SET;101;0;0;0;3;06.10.21;06.10.21;125;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10327377;ADP057075;9999;Mirto EDT 100ml Special ED. FF;FARBLOS;FARBLOS;100;101;10;1;0;3;02.05.22;18.11.22;149.9;0;9;0.75;13.33333333;0;1;0;0;0;0;0;0;2;2;2;2
Acqua di Parma;Duft Damen;Düfte;ARTI10327378;ADP095943;9999;Discovery Set Blu MED Special ED. FF;FARBLOS;FARBLOS;SET;101;10;1;0;2;02.05.22;22.07.22;72.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10327379;ADP062031;9999;Mirto Candle 200 Gr. Special ED. FF;FARBLOS;FARBLOS;200;101;7;1;0;3;02.05.22;21.12.22;82.9;0;11;0.916666667;7.636363636;0;0;0;0;0;0;1;2;4;0;0;4
Acqua di Parma;Duft Damen;Düfte;ARTI10327384;ADP015001;9999;Colonia C.L.U.B. EDC 50 ML;FARBLOS;FARBLOS;50;101;3;1;0;6;07.03.22;03.08.23;105;0;40;3.333333333;0.9;3;6;3;1;5;1;2;0;10;3;1;5
Acqua di Parma;Duft Damen;Düfte;ARTI10327385;ADP015002;9999;Colonia C.L.U.B. EDC 100 ML;FARBLOS;FARBLOS;100;101;4;1;0;9;07.03.22;25.07.23;165;0;53;4.416666667;0.905660377;5;3;6;2;7;5;5;0;15;1;1;3
Acqua di Parma;Duft Damen;Düfte;ARTI10327386;ADP015003;9999;Colonia C.L.U.B. EDC 180 ML;FARBLOS;FARBLOS;180;101;17;1;0;6;07.03.22;09.03.23;195;0;22;1.833333333;9.272727273;2;0;0;1;2;2;1;7;6;0;1;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10327387;ADP062023;9999;Insieme Candle 200 GR.;FARBLOS;FARBLOS;200;101;4;1;0;4;21.04.22;05.07.23;82.9;0;23;1.916666667;2.086956522;2;0;2;1;1;3;5;1;1;1;0;6
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10327388;ADP062043;9999;Insieme Room Diffuser 180 ML.;FARBLOS;FARBLOS;180;101;5;1;0;4;21.04.22;29.08.23;94.9;0;19;1.583333333;3.157894737;2;0;0;2;2;4;1;2;1;1;0;4
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10327389;ADP062030;9999;Buongiorno Candle 500 Gr.;FARBLOS;FARBLOS;500;101;7;1;0;4;21.04.22;09.03.23;179.9;0;5;0.416666667;16.8;1;0;0;1;0;0;0;0;2;1;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10327390;ADP062045;9999;Buongiorno Room Diffuser 500ML;FARBLOS;FARBLOS;500;101;5;1;0;3;21.04.22;09.03.23;179.9;0;3;0.25;20;0;0;0;1;0;1;0;0;0;0;1;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10327391;ADP062046;9999;Buongiorno Refill Room Diffuser 500ML;FARBLOS;FARBLOS;500;101;0;1;0;4;21.04.22;25.07.23;119.9;0;11;0.916666667;0;3;1;0;1;1;0;1;1;0;2;1;0
Acqua di Parma;Duft Damen;Düfte;ARTI10350168;ADP081333;9999;Signatures Magnolia Infinita EDP;FARBLOS;Farblos;100;101;4;1;0;6;11.08.22;29.08.23;249.9;0;29;2.416666667;1.655172414;3;1;2;0;0;3;1;1;9;2;3;4
Acqua di Parma;Duft Damen;Düfte;ARTI10350169;ADP081334;9999;Signatures Magnolia Infinita EDP;FARBLOS;Farblos;180;101;16;1;0;3;12.08.22;09.03.23;319.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350174;ADP062035;9999;Signatures Yuzu Candle;FARBLOS;Farblos;200;101;11;1;0;3;12.08.22;16.09.22;99.9;0;5;0.416666667;26.4;0;0;0;0;1;0;1;0;3;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350175;ADP062037;9999;Signatures  Osmanthus Candle;FARBLOS;Farblos;200;101;7;1;0;4;12.08.22;16.09.22;99.9;0;11;0.916666667;7.636363636;0;0;0;2;0;1;1;0;4;0;2;1
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350176;ADP062039;9999;Signatures Oud Candle;FARBLOS;Farblos;200;101;6;1;0;4;12.08.22;09.03.23;99.9;0;18;1.5;4;1;0;1;2;0;1;0;2;7;2;1;1
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350177;ADP062041;9999;Signatures Quercia Candle;FARBLOS;Farblos;200;101;6;1;0;4;12.08.22;22.05.23;99.9;0;16;1.333333333;4.5;0;0;0;1;1;1;0;0;7;2;0;4
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350178;ADP062049;9999;Signatures Yuzu Diffuser;FARBLOS;Farblos;180;101;16;1;0;4;12.08.22;09.03.23;115;0;7;0.583333333;27.42857143;0;0;1;0;1;0;1;0;1;1;1;1
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350179;ADP062051;9999;Signatures Osmanthus Diffuser;FARBLOS;Farblos;180;101;6;1;0;4;12.08.22;16.09.22;115;0;9;0.75;8;1;0;1;0;0;4;1;0;1;0;0;1
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350180;ADP062053;9999;Signatures Oud Diffuser;FARBLOS;Farblos;180;101;6;1;0;6;12.08.22;25.07.23;115;0;18;1.5;4;0;0;1;1;0;1;0;3;6;2;2;2
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10350181;ADP062055;9999;Signatures Quercia Diffuser;FARBLOS;Farblos;180;101;6;1;0;6;12.08.22;05.12.22;115;0;13;1.083333333;5.538461538;0;0;2;0;0;2;1;0;4;2;2;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377921;ADP081354;9999;Colonia EDC Collab 2023 Orange;FARBLOS;Farblos;100;101;12;0;0;0;01.03.23;01.03.23;165;0;9;0.75;16;1;3;0;0;3;2;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377923;ADP081513;9999;Colonia EDC Collab 2023 Yellow;FARBLOS;Farblos;100;101;6;0;0;0;01.03.23;01.03.23;165;0;15;1.25;4.8;0;4;2;3;4;2;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377924;ADP081514;9999;Colonia EDC Collab 2023 Green;FARBLOS;Farblos;100;101;7;0;0;0;01.03.23;01.03.23;165;0;14;1.166666667;6;0;0;3;2;5;4;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377925;ADP081352;9999;Colonia EDC Refill;FARBLOS;Farblos;200;101;8;0;0;3;01.03.23;01.03.23;199.9;0;1;0.083333333;96;0;0;0;1;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377926;ADP081336;9999;Sig. Zafferano EdP;FARBLOS;Farblos;20;101;0;0;0;0;;;99.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377927;ADP081337;9999;Sig. Zafferano EdP;FARBLOS;Farblos;100;101;19;0;0;9;17.08.23;25.08.23;249.9;0;11;0.916666667;20.72727273;11;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377928;ADP081338;9999;Sig. Zafferano EdP;FARBLOS;Farblos;180;101;19;0;0;6;17.08.23;25.08.23;319.9;0;1;0.083333333;228;1;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377936;ADP062315;9999;Grazie Candle;FARBLOS;Farblos;200;101;5;0;0;4;24.04.23;05.07.23;82.9;0;8;0.666666667;7.5;1;0;3;3;1;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377937;ADP081382;9999;Wine Partnership L.ED. Candle;FARBLOS;Farblos;200;101;11;0;0;0;29.03.23;29.03.23;105;0;4;0.333333333;33;1;1;1;1;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377939;ADP081377;9999;Buongiorno Candle Limited Edition 2023;FARBLOS;Farblos;200;101;30;0;0;0;29.03.23;29.03.23;98.9;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377940;ADP081378;9999;Casa Lago Candle Limited Edition 2023;FARBLOS;Farblos;200;101;28;0;0;0;29.03.23;29.03.23;98.9;0;2;0.166666667;168;1;1;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377946;ADP062316;9999;Grazie Room Diffuser;FARBLOS;Farblos;180;101;6;0;0;4;24.04.23;25.07.23;94.9;0;4;0.333333333;18;0;1;1;2;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377947;ADP081425;9999;Winery Diffuser;FARBLOS;Farblos;180;101;10;0;0;0;29.03.23;29.03.23;115;0;5;0.416666667;24;2;0;2;1;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377948;ADP081422;9999;Luce di Colonia Diffuser Limited Edition 2023;FARBLOS;Farblos;180;101;10;0;0;0;29.03.23;29.03.23;112.9;0;5;0.416666667;24;3;2;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377949;ADP081423;9999;Buongiorno Diffuser Limited Edition 2023;FARBLOS;Farblos;180;101;10;0;0;0;29.03.23;29.03.23;112.9;0;5;0.416666667;24;4;1;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Kerzen/Raumdüfte;ARTI10377950;ADP081424;9999;La Casa Sul Lago Diffuser Limited Edition 2023;FARBLOS;Farblos;180;101;27;0;0;0;29.03.23;29.03.23;112.9;0;3;0.25;108;0;2;1;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Damen;Düfte;ARTI10377953;ADP081364;9999;BM Arancia Spugnatura EdT;FARBLOS;Farblos;100;101;0;0;0;0;12.05.23;12.05.23;189.9;0;24;2;0;0;0;17;7;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10236264;21002;9999;COLONIA INTENSA;002;EDC VAPO;100;101;4;0;1;6;25.03.21;03.08.23;165;0;33;2.75;1.454545455;2;4;5;2;2;1;3;3;4;0;6;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10236266;ADP057288;9999;BERGAMOTTO;017;BODY LOTION;150;101;5;1;0;5;05.05.21;17.08.23;54.9;0;17;1.416666667;3.529411765;1;3;1;3;1;0;1;1;1;0;3;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10236280;57003;9999;MANDORLO;007;EDT;75;101;3;0;0;6;21.04.21;17.08.23;109.9;0;37;3.083333333;0.972972973;2;5;3;6;1;3;4;0;8;4;0;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10236301;27002;9999;COLONIA PURA;002;EDC;100;101;6;1;1;6;25.03.21;25.07.23;165;0;29;2.416666667;2.482758621;0;3;4;2;4;1;2;1;7;2;0;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10236302;57050;9999;CIPRESSO DI TOSCANA;001;EDT;30;101;1;1;1;3;21.04.21;25.07.23;65.9;0;15;1.25;0.8;1;0;2;1;2;1;0;2;2;2;0;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10236309;22003;9999;COLONIA ESSENZA;003;COLONIA ESSENZA;180;101;2;1;1;3;23.02.21;27.06.23;209.9;0;13;1.083333333;1.846153846;1;0;2;1;1;2;0;4;1;1;0;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239100;21001;9999;COLONIA INTENSA;001;EDC VAPO;50;101;3;0;1;3;21.04.21;09.03.23;105;0;10;0.833333333;3.6;0;4;0;0;1;0;1;0;0;0;3;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239140;067;9999;COLONIA;011;SHOWER GEL;200;101;1;1;1;9;09.03.21;29.08.23;57.9;0;107;8.916666667;0.112149533;8;11;7;10;8;3;7;1;31;7;8;6
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239187;22002;9999;COLONIA ESSENZA;002;COLONIA ESSENZA;100;101;3;1;1;6;09.03.21;17.08.23;175;0;44;3.666666667;0.818181818;3;4;3;3;3;4;2;5;9;1;3;4
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239208;22001;9999;COLONIA ESSENZA;001;COLONIA ESSENZA;50;101;5;1;1;6;30.07.21;17.08.23;115;0;19;1.583333333;3.157894737;1;1;1;1;0;4;1;4;3;0;1;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239236;25050;9999;COLONIA;015;DEO VAPO;150;101;12;1;1;12;25.03.21;29.08.23;47.9;0;100;8.333333333;1.44;2;10;12;9;5;11;9;2;13;7;9;11
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239461;25053;9999;COLONIA;016;TWO 100GR SOAPS;100;101;0;1;1;6;25.03.21;15.06.23;62.9;0;43;3.583333333;0;2;3;3;1;6;4;2;5;3;3;6;5
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10239466;21011;9999;COLONIA INTENSA;012;EDC NATURAL VAPO;180;101;5;0;1;6;25.07.23;25.07.23;195;0;1;0.083333333;60;1;0;0;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240184;57009;9999;BERGAMOTTO;005;EDT;75;101;4;1;1;6;25.03.21;17.08.23;109.9;0;46;3.833333333;1.043478261;2;8;9;6;3;2;1;1;8;3;0;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240185;57010;9999;BERGAMOTTO;006;EDT;150;101;4;1;1;6;13.04.21;29.08.23;167.9;0;40;3.333333333;1.2;3;6;3;8;0;7;1;0;4;5;2;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240278;57007;9999;MIRTO;007;EDT;75;101;4;1;1;5;10.05.21;03.08.23;109.9;0;20;1.666666667;2.4;2;1;1;2;2;3;3;0;0;1;1;4
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240301;57008;9999;MIRTO;008;EDT;150;101;5;1;1;6;25.03.21;25.07.23;167.9;0;21;1.75;2.857142857;1;1;2;0;2;3;3;0;2;3;1;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240456;22023;9999;COLONIA ESSENZA;008;DEO NAT. SPRAY;150;101;4;1;1;9;09.03.21;29.08.23;47.9;0;40;3.333333333;1.2;6;2;11;1;2;1;4;1;6;1;1;4
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240467;57112;9999;FICO DI AMALFI;013;SHOWER GEL;200;101;5;1;1;6;21.04.21;10.03.23;59.9;0;22;1.833333333;2.727272727;3;1;2;1;2;2;1;2;6;0;1;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10240494;57114;9999;BERGAMOTTO;008;SHOWER GEL;200;101;6;1;1;9;25.03.21;03.08.23;59.9;0;45;3.75;1.6;0;7;0;3;3;10;2;3;10;6;0;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10241035;22021;9999;COLONIA ESSENZA;010;DEO STICK;75;101;4;1;1;9;23.02.21;29.08.23;44.9;0;56;4.666666667;0.857142857;6;9;8;0;1;4;2;4;6;3;8;5
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10241317;25051;9999;COLONIA;042;AFTER SHAVE BALM;100;101;7;1;1;9;10.05.21;29.08.23;95.9;0;42;3.5;2;3;2;1;3;5;0;5;4;12;0;2;5
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10241335;25052;9999;COLONIA;043;AFTER SHAVE TONIC;100;101;5;1;1;9;25.03.21;17.08.23;95.9;0;52;4.333333333;1.153846154;4;7;7;0;1;5;0;5;13;4;3;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10249467;27003;9999;COLONIA PURA;003;EDC;180;101;3;1;1;3;13.04.21;10.03.23;195;0;13;1.083333333;2.769230769;1;2;1;2;1;0;1;0;1;0;4;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10251571;27023;9999;COLONIA PURA;007;DEO SPRAY;150;101;4;1;1;6;23.02.21;29.08.23;47.9;0;44;3.666666667;1.090909091;4;2;5;4;2;5;4;8;0;5;3;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10252164;57028;9999;FICO DI AMALFI;016;EDT;30;101;2;1;1;9;21.04.21;29.08.23;65.9;0;39;3.25;0.615384615;5;7;4;2;4;0;4;0;1;3;4;5
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10252165;57030;9999;BERGAMOTTO;011;EDT;30;101;5;1;1;6;21.04.21;29.08.23;65.9;0;35;2.916666667;1.714285714;1;4;6;4;4;0;2;3;2;1;3;5
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10253224;25062;9999;COLONIA;007;HAND CREAM;300;101;8;1;1;6;27.07.21;03.04.23;54.9;0;21;1.75;4.571428571;1;3;2;2;0;1;2;2;1;2;2;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10253249;25063;9999;COLONIA;006;HAND WASH;300;101;6;1;1;9;09.03.21;17.08.23;47.9;0;51;4.25;1.411764706;6;7;8;2;0;0;1;7;5;5;6;4
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10254960;57040;9999;CIPRESSO DI TOSCANA;003;EDT;150;101;6;1;1;4;03.05.21;27.06.23;167.9;0;12;1;6;0;0;3;0;3;1;0;0;1;1;1;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10255089;57042;9999;CIPRESSO DI TOSCANA;002;EDT;75;101;3;1;1;3;25.03.21;29.08.23;109.9;0;11;0.916666667;3.272727273;1;2;1;1;2;0;1;1;0;0;2;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256430;81051;9999;OUD;009;EDP VAPO;100;101;2;1;1;6;09.03.21;29.08.23;249.9;0;47;3.916666667;0.510638298;6;1;2;4;2;1;5;2;10;2;7;5
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256447;81082;9999;QUERCIA;006;EDP VAPO;180;101;4;1;1;6;21.04.21;03.08.23;319.9;0;20;1.666666667;2.4;2;3;1;2;2;2;0;3;2;2;1;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256448;81092;9999;SANDALO;006;EDP VAPO;180;101;9;1;1;3;23.02.21;09.03.23;319.9;0;5;0.416666667;21.6;0;1;0;0;0;1;0;1;0;1;1;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256454;81091;9999;SANDALO;005;EDP VAPO;100;101;5;1;1;6;23.02.21;03.08.23;249.9;0;38;3.166666667;1.578947368;1;2;7;1;1;2;4;1;8;7;2;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256459;81052;9999;OUD;010;EDP VAPO;180;101;5;1;1;3;21.04.21;17.07.23;319.9;0;11;0.916666667;5.454545455;0;1;1;2;1;2;1;1;1;1;0;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256461;81072;9999;AMBRA;006;EDP VAPO;180;101;1;1;1;3;03.05.21;25.07.23;319.9;0;8;0.666666667;1.5;1;0;1;0;0;0;2;2;0;0;2;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256463;81081;9999;QUERCIA;005;EDP VAPO;100;101;4;1;1;6;25.03.21;29.08.23;249.9;0;53;4.416666667;0.905660377;3;6;5;4;6;2;3;0;10;7;5;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10256680;81071;9999;AMBRA;005;EDP VAPO;100;101;1;1;1;6;25.03.21;27.06.23;249.9;0;16;1.333333333;0.75;0;3;0;0;0;0;0;2;5;2;1;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10259300;57412;9999;ARANCIA;023;HAND WASH;300;101;8;1;1;9;25.03.21;17.08.23;47.9;0;59;4.916666667;1.627118644;2;1;7;7;13;8;3;5;4;3;3;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10259306;57413;9999;ARANCIA;024;HAND CREAM;300;101;6;1;1;6;30.04.21;27.06.23;52.9;0;27;2.25;2.666666667;1;0;3;5;4;1;2;0;6;2;1;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10261386;28001;9999;COLONIA FUTURA;002;EDC;50;101;5;1;1;3;30.07.21;10.03.23;105;0;6;0.5;10;0;0;1;1;1;0;1;0;1;0;0;1
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10261398;28002;9999;COLONIA FUTURA;003;EDC;100;101;12;1;1;3;25.03.21;10.03.23;165;0;2;0.166666667;72;0;1;1;0;0;0;0;0;0;0;0;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10261399;28003;9999;COLONIA FUTURA;004;EDC;180;101;5;1;1;2;10.09.21;09.03.23;195;0;3;0.25;20;0;0;1;0;0;1;0;0;0;0;1;0
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10263945;57005;9999;FICO DI AMALFI;009;EDT;75;101;2;1;1;9;25.03.21;29.08.23;109.9;0;61;5.083333333;0.393442623;7;7;9;7;7;4;1;1;10;2;2;4
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10263973;57004;9999;MANDORLO;008;EDT;150;101;4;0;0;6;23.02.21;03.08.23;167.9;0;42;3.5;1.142857143;2;4;3;6;2;3;1;0;7;5;3;6
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10264012;003;9999;COLONIA;004;EDC SPLASH;180;101;6;1;1;4;13.04.21;09.03.23;189.9;0;12;1;6;1;1;1;1;0;2;2;0;1;0;1;2
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10264993;068;9999;COLONIA;010;BODY LOTION;200;101;5;1;1;9;23.02.21;17.08.23;92.9;0;74;6.166666667;0.810810811;4;6;6;7;5;5;1;5;24;4;3;4
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10265104;57026;9999;ARANCIA;018;EDT;30;101;3;1;0;6;10.05.21;17.08.23;65.9;0;25;2.083333333;1.44;3;5;3;3;0;0;1;1;2;0;4;3
Acqua di Parma;Duft Herren;Herrendüfte;ARTI10265943;57006;9999;FICO DI AMALFI;010;EDT;150;101;4;1;1;6;13.04.21;29.08.23;167.9;0;37;3.083333333;1.297297297;3;3;4;7;5;3;4;2;1;2;0;3
